"Angle",3300,3350,3400,3450,3500,3550,3575,3600,3625,3650,3675,3700,3750,3800
122,-36.893,-36.473,-37.153,-39.196,-42.159,-39.241,-40.262,-40.168,-38.683,-41.822,-40.968,-43.185,-40.914,-40.548
123,-36.613,-36.298,-37.04,-38.927,-41.942,-38.949,-39.957,-39.909,-38.275,-41.546,-40.466,-42.689,-40.61,-40.277
124,-36.366,-35.984,-36.75,-38.536,-41.606,-38.71,-39.551,-39.589,-37.909,-41.253,-40.259,-42.507,-40.214,-39.761
125,-36.054,-35.85,-36.382,-38.369,-41.314,-38.307,-39.213,-39.19,-37.62,-40.886,-39.872,-42.095,-39.867,-39.571
126,-35.968,-35.485,-36.256,-38.137,-40.932,-38.106,-39.032,-38.878,-37.263,-40.524,-39.631,-41.751,-39.472,-39.091
127,-35.62,-35.275,-35.919,-37.825,-40.642,-37.796,-38.723,-38.613,-36.955,-40.299,-39.275,-41.333,-39.175,-38.836
128,-35.529,-35.031,-35.675,-37.585,-40.359,-37.476,-38.414,-38.325,-36.67,-39.941,-38.973,-41.013,-38.719,-38.456
129,-35.284,-34.75,-35.435,-37.38,-40.107,-37.286,-38.177,-37.904,-36.38,-39.684,-38.478,-40.718,-38.442,-38.195
130,-35.088,-34.597,-35.174,-37.237,-39.665,-36.938,-37.707,-37.561,-36.024,-39.198,-38.071,-40.293,-38.131,-37.768
131,-34.796,-34.311,-34.957,-36.971,-39.412,-36.66,-37.471,-37.297,-35.721,-39.004,-37.907,-39.917,-37.81,-37.457
132,-34.555,-34.03,-34.724,-36.702,-39.153,-36.428,-37.143,-37.027,-35.504,-38.626,-37.539,-39.588,-37.391,-37.247
133,-34.303,-33.835,-34.433,-36.431,-38.866,-36.212,-36.965,-36.79,-35.156,-38.271,-37.281,-39.301,-37.175,-36.891
134,-34.106,-33.635,-34.202,-36.192,-38.651,-35.925,-36.553,-36.488,-34.884,-37.977,-36.83,-38.907,-36.822,-36.541
135,-33.949,-33.364,-33.968,-35.976,-38.238,-35.666,-36.327,-36.229,-34.588,-37.699,-36.661,-38.67,-36.521,-36.309
136,-33.613,-33.108,-33.795,-35.74,-37.968,-35.478,-36.073,-35.884,-34.285,-37.369,-36.353,-38.402,-36.243,-36.105
137,-33.476,-32.843,-33.614,-35.438,-37.663,-35.2,-35.777,-35.56,-33.947,-37.076,-36.042,-38.034,-35.868,-35.839
138,-33.295,-32.77,-33.317,-35.15,-37.402,-34.961,-35.575,-35.292,-33.734,-36.786,-35.645,-37.713,-35.671,-35.498
139,-33.109,-32.414,-33.198,-34.886,-37.192,-34.693,-35.278,-35.003,-33.497,-36.534,-35.449,-37.459,-35.399,-35.203
140,-32.923,-32.293,-32.895,-34.638,-36.96,-34.53,-35.106,-34.763,-33.194,-36.219,-35.262,-37.199,-35.155,-34.991
